id,filename,relative_path,repository,size_bytes,modified_date,file_type,source,parent_folder
1411,"vercel.local.json","vercel.local.json","current-repo","3","2026-02-25","json","current-repo-filesystem","."
1412,"vercel.production.json","vercel.production.json","current-repo","1714","2026-02-25","json","current-repo-filesystem","."
1413,"VERCEL_ENV_SETUP.md","VERCEL_ENV_SETUP.md","current-repo","3477","2026-02-25","md","current-repo-filesystem","."
1414,"VERIFY-SITE-STATUS.md","VERIFY-SITE-STATUS.md","current-repo","3966","2026-02-25","md","current-repo-filesystem","."
1415,"WHAT-IS-NEXT.md","WHAT-IS-NEXT.md","current-repo","4097","2026-02-25","md","current-repo-filesystem","."
1416,"wrangler.toml","wrangler.toml","current-repo","1216","2026-06-16","toml","current-repo-filesystem","."
1417,"new-mcp-server.yaml","_archive/bell24h-main/.continue/mcpServers/new-mcp-server.yaml","current-repo","160","2026-02-25","yaml","current-repo-filesystem","_archive/bell24h-main/.continue/mcpServers"
1418,"new-mcpServer.yaml","_archive/bell24h-main/.continue/mcpServers/new-mcpServer.yaml","current-repo","159","2026-02-25","yaml","current-repo-filesystem","_archive/bell24h-main/.continue/mcpServers"
1419,"new-model.yaml","_archive/bell24h-main/.continue/models/new-model.yaml","current-repo","220","2026-02-25","yaml","current-repo-filesystem","_archive/bell24h-main/.continue/models"
1420,"Dockerfile","_archive/bell24h-main/.cursor/Dockerfile","current-repo","1460","2026-02-25","Dockerfile","current-repo-filesystem","_archive/bell24h-main/.cursor"
1421,"environment.json","_archive/bell24h-main/.cursor/environment.json","current-repo","21","2026-02-25","json","current-repo-filesystem","_archive/bell24h-main/.cursor"
1422,"mcp.json","_archive/bell24h-main/.cursor/mcp.json","current-repo","1879","2026-02-25","json","current-repo-filesystem","_archive/bell24h-main/.cursor"
1423,"settings.json","_archive/bell24h-main/.cursor/settings.json","current-repo","1652","2026-02-25","json","current-repo-filesystem","_archive/bell24h-main/.cursor"
1424,".env.example","_archive/bell24h-main/.env.example","current-repo","186","2026-02-25","example","current-repo-filesystem","_archive/bell24h-main"
1425,".env.local.backup.1756839874707","_archive/bell24h-main/.env.local.backup.1756839874707","current-repo","99","2026-02-25","1756839874707","current-repo-filesystem","_archive/bell24h-main"
1426,".env.local.backup.1756844683945","_archive/bell24h-main/.env.local.backup.1756844683945","current-repo","2132","2026-02-25","1756844683945","current-repo-filesystem","_archive/bell24h-main"
1427,".env.local.example","_archive/bell24h-main/.env.local.example","current-repo","356","2026-02-25","example","current-repo-filesystem","_archive/bell24h-main"
1428,".env.local.txt","_archive/bell24h-main/.env.local.txt","current-repo","512","2026-02-25","txt","current-repo-filesystem","_archive/bell24h-main"
1429,".env.neon","_archive/bell24h-main/.env.neon","current-repo","613","2026-02-25","neon","current-repo-filesystem","_archive/bell24h-main"
1430,".env.neon.example","_archive/bell24h-main/.env.neon.example","current-repo","359","2026-02-25","example","current-repo-filesystem","_archive/bell24h-main"
1431,".env.production.example","_archive/bell24h-main/.env.production.example","current-repo","238","2026-02-25","example","current-repo-filesystem","_archive/bell24h-main"
1432,".env.production.protected-backup","_archive/bell24h-main/.env.production.protected-backup","current-repo","885","2026-02-25","protected-backup","current-repo-filesystem","_archive/bell24h-main"
1433,".env.production.template","_archive/bell24h-main/.env.production.template","current-repo","2591","2026-02-25","template","current-repo-filesystem","_archive/bell24h-main"
1434,".env.staging","_archive/bell24h-main/.env.staging","current-repo","1015","2026-02-25","staging","current-repo-filesystem","_archive/bell24h-main"
1435,".env.template","_archive/bell24h-main/.env.template","current-repo","3433","2026-02-25","template","current-repo-filesystem","_archive/bell24h-main"
1436,".env.test","_archive/bell24h-main/.env.test","current-repo","2343","2026-02-25","test","current-repo-filesystem","_archive/bell24h-main"
1437,".env.windsurf","_archive/bell24h-main/.env.windsurf","current-repo","943","2026-02-25","windsurf","current-repo-filesystem","_archive/bell24h-main"
1438,"cypress.yml","_archive/bell24h-main/.github/workflows/cypress.yml","current-repo","3411","2026-02-25","yml","current-repo-filesystem","_archive/bell24h-main/.github/workflows"
1439,"deploy.yml","_archive/bell24h-main/.github/workflows/deploy.yml","current-repo","3281","2026-02-25","yml","current-repo-filesystem","_archive/bell24h-main/.github/workflows"
1440,"pages.yml","_archive/bell24h-main/.github/workflows/pages.yml","current-repo","743","2026-02-25","yml","current-repo-filesystem","_archive/bell24h-main/.github/workflows"
1441,".protected-files-checksums.json","_archive/bell24h-main/.protected-files-checksums.json","current-repo","535","2026-02-25","json","current-repo-filesystem","_archive/bell24h-main"
1442,"Complete RFQ Routes, Prisma Baseline, and Deploy.md","_archive/bell24h-main/.trae/documents/Complete RFQ Routes, Prisma Baseline, and Deploy.md","current-repo","3422","2026-02-25","md","current-repo-filesystem","_archive/bell24h-main/.trae/documents"
1443,"Server Verification And n8n 502 Fix Over SSH.md","_archive/bell24h-main/.trae/documents/Server Verification And n8n 502 Fix Over SSH.md","current-repo","3272","2026-02-25","md","current-repo-filesystem","_archive/bell24h-main/.trae/documents"
1444,".vercel-env-vars.txt","_archive/bell24h-main/.vercel-env-vars.txt","current-repo","474","2026-02-25","txt","current-repo-filesystem","_archive/bell24h-main"
1445,".webthinkerrc.json","_archive/bell24h-main/.webthinkerrc.json","current-repo","970","2026-02-25","json","current-repo-filesystem","_archive/bell24h-main"
1446,"ADD-DNS-A-RECORDS.md","_archive/bell24h-main/ADD-DNS-A-RECORDS.md","current-repo","4045","2026-02-25","md","current-repo-filesystem","_archive/bell24h-main"
1447,"ADMIN-PANEL-COMPREHENSIVE-AUDIT.md","_archive/bell24h-main/ADMIN-PANEL-COMPREHENSIVE-AUDIT.md","current-repo","15847","2026-02-25","md","current-repo-filesystem","_archive/bell24h-main"
1448,"Aggressive-Git-Cleanup.ps1","_archive/bell24h-main/Aggressive-Git-Cleanup.ps1","current-repo","4125","2026-02-25","ps1","current-repo-filesystem","_archive/bell24h-main"
1449,"docker-compose.yml","_archive/bell24h-main/ai-explainability-service/docker-compose.yml","current-repo","327","2026-02-25","yml","current-repo-filesystem","_archive/bell24h-main/ai-explainability-service"
1450,"Dockerfile","_archive/bell24h-main/ai-explainability-service/Dockerfile","current-repo","456","2026-02-25","Dockerfile","current-repo-filesystem","_archive/bell24h-main/ai-explainability-service"
1451,"main.py","_archive/bell24h-main/ai-explainability-service/main.py","current-repo","13398","2026-02-25","py","current-repo-filesystem","_archive/bell24h-main/ai-explainability-service"
1452,"monitoring.py","_archive/bell24h-main/ai-explainability-service/monitoring.py","current-repo","1566","2026-02-25","py","current-repo-filesystem","_archive/bell24h-main/ai-explainability-service"
1453,"requirements.txt","_archive/bell24h-main/ai-explainability-service/requirements.txt","current-repo","263","2026-02-25","txt","current-repo-filesystem","_archive/bell24h-main/ai-explainability-service"
1454,"AI-FEATURES-COMPLETE-STATUS.md","_archive/bell24h-main/AI-FEATURES-COMPLETE-STATUS.md","current-repo","6941","2026-02-25","md","current-repo-filesystem","_archive/bell24h-main"
1455,"ALL-API-ROUTES-SUMMARY.md","_archive/bell24h-main/ALL-API-ROUTES-SUMMARY.md","current-repo","5537","2026-02-25","md","current-repo-filesystem","_archive/bell24h-main"
1456,"API-AI-FEATURES-VERIFICATION.md","_archive/bell24h-main/API-AI-FEATURES-VERIFICATION.md","current-repo","6432","2026-02-25","md","current-repo-filesystem","_archive/bell24h-main"
1457,"api-spec.yaml","_archive/bell24h-main/api-spec.yaml","current-repo","16547","2026-02-25","yaml","current-repo-filesystem","_archive/bell24h-main"
1458,"package.json","_archive/bell24h-main/AppData/Roaming/npm/my-project/package.json","current-repo","47","2026-02-25","json","current-repo-filesystem","_archive/bell24h-main/AppData/Roaming/npm/my-project"
1459,"audit-report-2025-09-02.json","_archive/bell24h-main/audit-report-2025-09-02.json","current-repo","14867","2026-02-25","json","current-repo-filesystem","_archive/bell24h-main"
1460,"404-scan-20250801_022036.txt","_archive/bell24h-main/audit-results/404-scan-20250801_022036.txt","current-repo","2406","2026-02-25","txt","current-repo-filesystem","_archive/bell24h-main/audit-results"
1461,"auto-deploy-everything.ps1","_archive/bell24h-main/auto-deploy-everything.ps1","current-repo","5316","2026-02-25","ps1","current-repo-filesystem","_archive/bell24h-main"
1462,"AUTO-DEPLOY-NOW.ps1","_archive/bell24h-main/AUTO-DEPLOY-NOW.ps1","current-repo","3228","2026-02-25","ps1","current-repo-filesystem","_archive/bell24h-main"
1463,"AUTO-DEPLOY-SUMMARY.md","_archive/bell24h-main/AUTO-DEPLOY-SUMMARY.md","current-repo","3515","2026-02-25","md","current-repo-filesystem","_archive/bell24h-main"
1464,"auto-execution-config.json","_archive/bell24h-main/auto-execution-config.json","current-repo","794","2026-02-25","json","current-repo-filesystem","_archive/bell24h-main"
1465,"auto-fix-502-and-deploy.sh","_archive/bell24h-main/auto-fix-502-and-deploy.sh","current-repo","7869","2026-02-25","sh","current-repo-filesystem","_archive/bell24h-main"
1466,"AUTO-VERIFY-SITE.ps1","_archive/bell24h-main/AUTO-VERIFY-SITE.ps1","current-repo","6542","2026-02-25","ps1","current-repo-filesystem","_archive/bell24h-main"
1467,"automated-deployment-verification.ps1","_archive/bell24h-main/automated-deployment-verification.ps1","current-repo","3895","2026-02-25","ps1","current-repo-filesystem","_archive/bell24h-main"
1468,"AUTO_DEPLOY_FINAL.cjs","_archive/bell24h-main/AUTO_DEPLOY_FINAL.cjs","current-repo","6107","2026-02-25","cjs","current-repo-filesystem","_archive/bell24h-main"
1469,"engine.py","_archive/bell24h-main/backend/app/ab_test/engine.py","current-repo","6528","2026-02-25","py","current-repo-filesystem","_archive/bell24h-main/backend/app/ab_test"
1470,"engine_prisma.py","_archive/bell24h-main/backend/app/ab_test/engine_prisma.py","current-repo","3550","2026-02-25","py","current-repo-filesystem","_archive/bell24h-main/backend/app/ab_test"
1471,"__init__.py","_archive/bell24h-main/backend/app/ab_test/__init__.py","current-repo","22","2026-02-25","py","current-repo-filesystem","_archive/bell24h-main/backend/app/ab_test"
1472,"ab_test.py","_archive/bell24h-main/backend/app/api/admin/ab_test.py","current-repo","214","2026-02-25","py","current-repo-filesystem","_archive/bell24h-main/backend/app/api/admin"
1473,"tasks.py","_archive/bell24h-main/backend/app/api/admin/tasks.py","current-repo","602","2026-02-25","py","current-repo-filesystem","_archive/bell24h-main/backend/app/api/admin"
1474,"__init__.py","_archive/bell24h-main/backend/app/api/admin/__init__.py","current-repo","20","2026-02-25","py","current-repo-filesystem","_archive/bell24h-main/backend/app/api/admin"
1475,"ai.py","_archive/bell24h-main/backend/app/api/endpoints/ai.py","current-repo","1285","2026-02-25","py","current-repo-filesystem","_archive/bell24h-main/backend/app/api/endpoints"
1476,"__init__.py","_archive/bell24h-main/backend/app/api/endpoints/__init__.py","current-repo","21","2026-02-25","py","current-repo-filesystem","_archive/bell24h-main/backend/app/api/endpoints"
1477,"__init__.py","_archive/bell24h-main/backend/app/api/__init__.py","current-repo","15","2026-02-25","py","current-repo-filesystem","_archive/bell24h-main/backend/app/api"
1478,"prioritizer.py","_archive/bell24h-main/backend/app/bug_tracking/prioritizer.py","current-repo","7108","2026-02-25","py","current-repo-filesystem","_archive/bell24h-main/backend/app/bug_tracking"
1479,"__init__.py","_archive/bell24h-main/backend/app/bug_tracking/__init__.py","current-repo","23","2026-02-25","py","current-repo-filesystem","_archive/bell24h-main/backend/app/bug_tracking"
